day,date,opt_type,contract_symbol,strike,source,entry_frame,entry_price,exit_frame,exit_price,payoff_per_share,contracts,cost_dollars,pnl_dollars,profitable,note
Friday,2025-05-09,C,ORCL250509C00150000,150.0,REAL,11:52–11:57 AM,0.95,3:10–3:15 PM,0.7,-0.25,2,190.0,-50.0,False,0DTE (same-day expiry)
Friday,2025-05-16,C,ORCL250516C00160000,160.0,REAL,11:52–11:57 AM,0.24,3:10–3:15 PM,0.78,0.54,5,120.0,270.0,True,0DTE (same-day expiry)
Friday,2025-05-23,C,ORCL250523C00155000,155.0,REAL,11:52–11:57 AM,,3:10–3:15 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-05-30,C,ORCL250530C00165000,165.0,REAL,11:52–11:57 AM,0.1133,3:10–3:15 PM,0.385,0.2717,9,102.0,244.5,True,0DTE (same-day expiry)
Friday,2025-06-06,C,ORCL250606C00175000,175.0,REAL,11:52–11:57 AM,0.16,3:10–3:15 PM,0.5125,0.3525,7,112.0,246.75,True,0DTE (same-day expiry)
Friday,2025-06-13,C,ORCL250613C00202500,202.5,REAL,11:52–11:57 AM,10.225,3:10–3:15 PM,12.735,2.51,1,1022.5,251.0,True,0DTE (same-day expiry)
Friday,2025-06-20,C,ORCL250620C00212500,212.5,REAL,11:52–11:57 AM,0.04,3:10–3:15 PM,0.02,-0.02,26,104.0,-52.0,False,0DTE (same-day expiry)
Friday,2025-06-27,C,ORCL250627C00215000,215.0,REAL,11:52–11:57 AM,0.39,3:10–3:15 PM,0.01,-0.38,3,117.0,-114.0,False,0DTE (same-day expiry)
Friday,2025-07-04,C,,0.0,MISS,11:52–11:57 AM,,3:10–3:15 PM,,,,,,,missing data (entry-day market holiday)
Friday,2025-07-11,C,ORCL250711C00230000,230.0,REAL,11:52–11:57 AM,2.255,3:10–3:15 PM,0.9375,-1.3175,1,225.5,-131.75,False,0DTE (same-day expiry)
Friday,2025-07-18,C,ORCL250718C00247500,247.5,REAL,11:52–11:57 AM,0.478,3:10–3:15 PM,0.1,-0.378,3,143.4,-113.4,False,0DTE (same-day expiry)
Friday,2025-07-25,C,ORCL250725C00242500,242.5,REAL,11:52–11:57 AM,2.06,3:10–3:15 PM,2.38,0.32,1,206.0,32.0,True,0DTE (same-day expiry)
Friday,2025-08-01,C,ORCL250801C00245000,245.0,REAL,11:52–11:57 AM,,3:10–3:15 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-08-08,C,ORCL250808C00250000,250.0,REAL,11:52–11:57 AM,0.496,3:10–3:15 PM,0.3733,-0.1227,3,148.8,-36.8,False,0DTE (same-day expiry)
Friday,2025-08-15,C,ORCL250815C00247500,247.5,REAL,11:52–11:57 AM,,3:10–3:15 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-08-22,C,ORCL250822C00232500,232.5,REAL,11:52–11:57 AM,,3:10–3:15 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-08-29,C,ORCL250829C00237500,237.5,REAL,11:52–11:57 AM,,3:10–3:15 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-09-05,C,ORCL250905C00230000,230.0,REAL,11:52–11:57 AM,0.425,3:10–3:15 PM,3.5,3.075,3,127.5,922.5,True,0DTE (same-day expiry)
Friday,2025-09-12,C,ORCL250912C00305000,305.0,REAL,11:52–11:57 AM,0.136,3:10–3:15 PM,0.0125,-0.1235,8,108.8,-98.8,False,0DTE (same-day expiry)
Friday,2025-09-19,C,ORCL250919C00297500,297.5,REAL,11:52–11:57 AM,,3:10–3:15 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-09-26,C,ORCL250926C00292500,292.5,REAL,11:52–11:57 AM,0.162,3:10–3:15 PM,0.015,-0.147,7,113.4,-102.9,False,0DTE (same-day expiry)
Friday,2025-10-03,C,ORCL251003C00290000,290.0,REAL,11:52–11:57 AM,1.644,3:10–3:15 PM,0.054,-1.59,1,164.4,-159.0,False,0DTE (same-day expiry)
Friday,2025-10-10,C,ORCL251010C00300000,300.0,REAL,11:52–11:57 AM,1.468,3:10–3:15 PM,0.105,-1.363,1,146.8,-136.3,False,0DTE (same-day expiry)
Friday,2025-10-17,C,ORCL251017C00300000,300.0,REAL,11:52–11:57 AM,0.208,3:10–3:15 PM,0.035,-0.173,5,104.0,-86.5,False,0DTE (same-day expiry)
Friday,2025-10-24,C,ORCL251024C00285000,285.0,REAL,11:52–11:57 AM,1.452,3:10–3:15 PM,0.482,-0.97,1,145.2,-97.0,False,0DTE (same-day expiry)
Friday,2025-10-31,C,ORCL251031C00260000,260.0,REAL,11:52–11:57 AM,1.6225,3:10–3:15 PM,1.45,-0.1725,1,162.25,-17.25,False,0DTE (same-day expiry)
Friday,2025-11-07,C,ORCL251107C00240000,240.0,REAL,11:52–11:57 AM,0.19,3:10–3:15 PM,0.138,-0.052,6,114.0,-31.2,False,0DTE (same-day expiry)
Friday,2025-11-14,C,ORCL251114C00212500,212.5,REAL,11:52–11:57 AM,,3:10–3:15 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-11-21,C,ORCL251121C00205000,205.0,REAL,11:52–11:57 AM,0.708,3:10–3:15 PM,0.0733,-0.6347,2,141.6,-126.93,False,0DTE (same-day expiry)
Friday,2025-11-28,C,ORCL251128C00200000,200.0,REAL,11:52–11:57 AM,,3:10–3:15 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-12-05,C,ORCL251205C00220000,220.0,REAL,11:52–11:57 AM,0.078,3:10–3:15 PM,0.028,-0.05,13,101.4,-65.0,False,0DTE (same-day expiry)
Friday,2025-12-12,C,ORCL251212C00195000,195.0,REAL,11:52–11:57 AM,0.204,3:10–3:15 PM,0.025,-0.179,5,102.0,-89.5,False,0DTE (same-day expiry)
Friday,2025-12-19,C,ORCL251219C00190000,190.0,REAL,11:52–11:57 AM,3.93,3:10–3:15 PM,3.604,-0.326,1,393.0,-32.6,False,0DTE (same-day expiry)
Friday,2025-12-26,C,ORCL251226C00200000,200.0,REAL,11:52–11:57 AM,0.228,3:10–3:15 PM,0.025,-0.203,5,114.0,-101.5,False,0DTE (same-day expiry)
Friday,2026-01-02,C,ORCL260102C00200000,200.0,REAL,11:52–11:57 AM,0.066,3:10–3:15 PM,0.01,-0.056,16,105.6,-89.6,False,0DTE (same-day expiry)
Friday,2026-01-09,C,ORCL260109C00190000,190.0,REAL,11:52–11:57 AM,6.04,3:10–3:15 PM,9.6,3.56,1,604.0,356.0,True,0DTE (same-day expiry)
Friday,2026-01-16,C,ORCL260116C00190000,190.0,REAL,11:52–11:57 AM,0.456,3:10–3:15 PM,1.586,1.13,3,136.8,339.0,True,0DTE (same-day expiry)
Friday,2026-01-23,C,ORCL260123C00175000,175.0,REAL,11:52–11:57 AM,4.025,3:10–3:15 PM,1.2175,-2.8075,1,402.5,-280.75,False,0DTE (same-day expiry)
Friday,2026-01-30,C,ORCL260130C00170000,170.0,REAL,11:52–11:57 AM,0.076,3:10–3:15 PM,0.01,-0.066,14,106.4,-92.4,False,0DTE (same-day expiry)
Friday,2026-02-06,C,ORCL260206C00140000,140.0,REAL,11:52–11:57 AM,1.84,3:10–3:15 PM,1.026,-0.814,1,184.0,-81.4,False,0DTE (same-day expiry)
Friday,2026-02-13,C,ORCL260213C00160000,160.0,REAL,11:52–11:57 AM,0.942,3:10–3:15 PM,0.678,-0.264,2,188.4,-52.8,False,0DTE (same-day expiry)
Friday,2026-02-20,C,ORCL260220C00150000,150.0,REAL,11:52–11:57 AM,1.3475,3:10–3:15 PM,0.02,-1.3275,1,134.75,-132.75,False,0DTE (same-day expiry)
Friday,2026-02-27,C,ORCL260227C00145000,145.0,REAL,11:52–11:57 AM,0.542,3:10–3:15 PM,0.025,-0.517,2,108.4,-103.4,False,0DTE (same-day expiry)
Friday,2026-03-06,C,ORCL260306C00155000,155.0,REAL,11:52–11:57 AM,3.598,3:10–3:15 PM,0.846,-2.752,1,359.8,-275.2,False,0DTE (same-day expiry)
Friday,2026-03-13,C,ORCL260313C00160000,160.0,REAL,11:52–11:57 AM,0.0633,3:10–3:15 PM,0.01,-0.0533,16,101.33,-85.33,False,0DTE (same-day expiry)
Friday,2026-03-20,C,ORCL260320C00150000,150.0,REAL,11:52–11:57 AM,1.252,3:10–3:15 PM,0.166,-1.086,1,125.2,-108.6,False,0DTE (same-day expiry)
Friday,2026-03-27,C,ORCL260327C00140000,140.0,REAL,11:52–11:57 AM,1.39,3:10–3:15 PM,0.16,-1.23,1,139.0,-123.0,False,0DTE (same-day expiry)
Friday,2026-04-03,C,,0.0,MISS,11:52–11:57 AM,,3:10–3:15 PM,,,,,,,missing data (entry-day market holiday)
Friday,2026-04-10,C,ORCL260410C00135000,135.0,REAL,11:52–11:57 AM,4.5,3:10–3:15 PM,2.89,-1.61,1,450.0,-161.0,False,0DTE (same-day expiry)
Friday,2026-04-17,C,ORCL260417C00185000,185.0,REAL,11:52–11:57 AM,,3:10–3:15 PM,,,,,,,no usable price in entry/exit frame
Friday,2026-04-24,C,ORCL260424C00180000,180.0,REAL,11:52–11:57 AM,0.038,3:10–3:15 PM,0.03,-0.008,27,102.6,-21.6,False,0DTE (same-day expiry)
Friday,2026-05-01,C,ORCL260501C00165000,165.0,REAL,11:52–11:57 AM,8.29,3:10–3:15 PM,6.585,-1.705,1,829.0,-170.5,False,0DTE (same-day expiry)
Friday,2026-05-08,C,ORCL260508C00195000,195.0,REAL,11:52–11:57 AM,2.0425,3:10–3:15 PM,1.21,-0.8325,1,204.25,-83.25,False,0DTE (same-day expiry)
Friday,2026-05-15,C,ORCL260515C00190000,190.0,REAL,11:52–11:57 AM,2.7733,3:10–3:15 PM,4.83,2.0567,1,277.33,205.67,True,0DTE (same-day expiry)
Friday,2026-05-22,C,ORCL260522C00190000,190.0,REAL,11:52–11:57 AM,3.09,3:10–3:15 PM,2.5625,-0.5275,1,309.0,-52.75,False,0DTE (same-day expiry)
Friday,2026-05-29,C,ORCL260529C00207500,207.5,REAL,11:52–11:57 AM,,3:10–3:15 PM,,,,,,,no usable price in entry/exit frame
Friday,2026-06-05,C,ORCL260605C00230000,230.0,REAL,11:52–11:57 AM,,3:10–3:15 PM,,,,,,,no usable price in entry/exit frame
Friday,2026-06-12,C,ORCL260612C00185000,185.0,REAL,11:52–11:57 AM,0.47,3:10–3:15 PM,0.055,-0.415,3,141.0,-124.5,False,0DTE (same-day expiry)
Friday,2026-06-19,C,,0.0,MISS,11:52–11:57 AM,,3:10–3:15 PM,,,,,,,missing data (entry-day market holiday)
Friday,2026-06-26,C,ORCL260626C00150000,150.0,REAL,11:52–11:57 AM,1.708,3:10–3:15 PM,0.198,-1.51,1,170.8,-151.0,False,0DTE (same-day expiry)
Friday,2026-07-03,C,,0.0,MISS,11:52–11:57 AM,,3:10–3:15 PM,,,,,,,missing data (entry-day market holiday)
Friday,2026-07-10,C,ORCL260710C00145000,145.0,REAL,11:52–11:57 AM,0.06,3:10–3:15 PM,0.01,-0.05,17,102.0,-85.0,False,0DTE (same-day expiry)
Friday,2024-07-19,P,ORCL240719P00140000,140.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2024-07-26,P,ORCL240726P00140000,140.0,REAL,2:55–3:00 PM,1.1,3:26–3:31 PM,0.985,-0.115,1,110.0,-11.5,False,0DTE (same-day expiry)
Friday,2024-08-02,P,ORCL240802P00130000,130.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2024-08-09,P,ORCL240809P00130000,130.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2024-08-16,P,ORCL240816P00135000,135.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2024-08-23,P,ORCL240823P00140000,140.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2024-08-30,P,ORCL240830P00140000,140.0,REAL,2:55–3:00 PM,0.0967,3:26–3:31 PM,0.04,-0.0567,11,106.33,-62.33,False,0DTE (same-day expiry)
Friday,2024-09-06,P,ORCL240906P00145000,145.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2024-09-13,P,ORCL240913P00175000,175.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2024-09-20,P,ORCL240920P00170000,170.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2024-09-27,P,ORCL240927P00170000,170.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2024-10-04,P,ORCL241004P00170000,170.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2024-10-11,P,ORCL241011P00175000,175.0,REAL,2:55–3:00 PM,0.06,3:26–3:31 PM,0.025,-0.035,17,102.0,-59.5,False,0DTE (same-day expiry)
Friday,2024-10-18,P,ORCL241018P00175000,175.0,REAL,2:55–3:00 PM,0.1467,3:26–3:31 PM,0.1667,0.02,7,102.67,14.0,True,0DTE (same-day expiry)
Friday,2024-10-25,P,ORCL241025P00175000,175.0,REAL,2:55–3:00 PM,1.24,3:26–3:31 PM,1.59,0.35,1,124.0,35.0,True,0DTE (same-day expiry)
Friday,2024-11-01,P,ORCL241101P00170000,170.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2024-11-08,P,ORCL241108P00185000,185.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2024-11-15,P,ORCL241115P00185000,185.0,REAL,2:55–3:00 PM,1.5,3:26–3:31 PM,2.135,0.635,1,150.0,63.5,True,0DTE (same-day expiry)
Friday,2024-11-22,P,ORCL241122P00195000,195.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2024-11-29,P,ORCL241129P00185000,185.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2024-12-06,P,ORCL241206P00185000,185.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2024-12-13,P,ORCL241213P00175000,175.0,REAL,2:55–3:00 PM,2.335,3:26–3:31 PM,2.215,-0.12,1,233.5,-12.0,False,0DTE (same-day expiry)
Friday,2024-12-20,P,ORCL241220P00170000,170.0,REAL,2:55–3:00 PM,0.32,3:26–3:31 PM,0.4833,0.1633,4,128.0,65.33,True,0DTE (same-day expiry)
Friday,2024-12-27,P,ORCL241227P00170000,170.0,REAL,2:55–3:00 PM,0.98,3:26–3:31 PM,1.52,0.54,2,196.0,108.0,True,0DTE (same-day expiry)
Friday,2025-01-03,P,ORCL250103P00165000,165.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-01-10,P,ORCL250110P00160000,160.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-01-17,P,ORCL250117P00160000,160.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-01-24,P,ORCL250124P00190000,190.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-01-31,P,ORCL250131P00170000,170.0,REAL,2:55–3:00 PM,0.44,3:26–3:31 PM,0.845,0.405,3,132.0,121.5,True,0DTE (same-day expiry)
Friday,2025-02-07,P,ORCL250207P00175000,175.0,REAL,2:55–3:00 PM,0.6,3:26–3:31 PM,0.605,0.005,2,120.0,1.0,True,0DTE (same-day expiry)
Friday,2025-02-14,P,ORCL250214P00175000,175.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-02-21,P,ORCL250221P00175000,175.0,REAL,2:55–3:00 PM,6.475,3:26–3:31 PM,6.505,0.03,1,647.5,3.0,True,0DTE (same-day expiry)
Friday,2025-02-28,P,ORCL250228P00160000,160.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-03-07,P,ORCL250307P00155000,155.0,REAL,2:55–3:00 PM,1.25,3:26–3:31 PM,0.6067,-0.6433,1,125.0,-64.33,False,0DTE (same-day expiry)
Friday,2025-03-14,P,ORCL250314P00150000,150.0,REAL,2:55–3:00 PM,0.81,3:26–3:31 PM,0.72,-0.09,2,162.0,-18.0,False,0DTE (same-day expiry)
Friday,2025-03-21,P,ORCL250321P00150000,150.0,REAL,2:55–3:00 PM,0.02,3:26–3:31 PM,0.01,-0.01,50,100.0,-50.0,False,0DTE (same-day expiry)
Friday,2025-03-28,P,ORCL250328P00145000,145.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-04-04,P,ORCL250404P00130000,130.0,REAL,2:55–3:00 PM,0.9,3:26–3:31 PM,0.39,-0.51,2,180.0,-102.0,False,0DTE (same-day expiry)
Friday,2025-04-11,P,ORCL250411P00135000,135.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-04-18,P,,0.0,MISS,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,missing data (entry-day market holiday)
Friday,2025-04-25,P,ORCL250425P00135000,135.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-05-02,P,ORCL250502P00150000,150.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-05-09,P,ORCL250509P00150000,150.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-05-16,P,ORCL250516P00160000,160.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-05-23,P,ORCL250523P00155000,155.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-05-30,P,ORCL250530P00165000,165.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-06-06,P,ORCL250606P00175000,175.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-06-13,P,ORCL250613P00202500,202.5,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-06-20,P,ORCL250620P00212500,212.5,REAL,2:55–3:00 PM,5.95,3:26–3:31 PM,6.4,0.45,1,595.0,45.0,True,0DTE (same-day expiry)
Friday,2025-06-27,P,ORCL250627P00215000,215.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-07-04,P,,0.0,MISS,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,missing data (entry-day market holiday)
Friday,2025-07-11,P,ORCL250711P00230000,230.0,REAL,2:55–3:00 PM,0.1025,3:26–3:31 PM,0.05,-0.0525,10,102.5,-52.5,False,0DTE (same-day expiry)
Friday,2025-07-18,P,ORCL250718P00247500,247.5,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-07-25,P,ORCL250725P00242500,242.5,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-08-01,P,ORCL250801P00245000,245.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-08-08,P,ORCL250808P00250000,250.0,REAL,2:55–3:00 PM,0.7267,3:26–3:31 PM,0.3667,-0.36,2,145.33,-72.0,False,0DTE (same-day expiry)
Friday,2025-08-15,P,ORCL250815P00247500,247.5,REAL,2:55–3:00 PM,0.275,3:26–3:31 PM,0.09,-0.185,4,110.0,-74.0,False,0DTE (same-day expiry)
Friday,2025-08-22,P,ORCL250822P00232500,232.5,REAL,2:55–3:00 PM,0.01,3:26–3:31 PM,0.02,0.01,101,101.0,101.0,True,0DTE (same-day expiry)
Friday,2025-08-29,P,ORCL250829P00237500,237.5,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-09-05,P,ORCL250905P00230000,230.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-09-12,P,ORCL250912P00305000,305.0,REAL,2:55–3:00 PM,10.215,3:26–3:31 PM,11.725,1.51,1,1021.5,151.0,True,0DTE (same-day expiry)
Friday,2025-09-19,P,ORCL250919P00297500,297.5,REAL,2:55–3:00 PM,0.0267,3:26–3:31 PM,0.0133,-0.0133,38,101.33,-50.67,False,0DTE (same-day expiry)
Friday,2025-09-26,P,ORCL250926P00292500,292.5,REAL,2:55–3:00 PM,8.8,3:26–3:31 PM,8.87,0.07,1,880.0,7.0,True,0DTE (same-day expiry)
Friday,2025-10-03,P,ORCL251003P00290000,290.0,REAL,2:55–3:00 PM,3.65,3:26–3:31 PM,3.27,-0.38,1,365.0,-38.0,False,0DTE (same-day expiry)
Friday,2025-10-10,P,ORCL251010P00300000,300.0,REAL,2:55–3:00 PM,5.0,3:26–3:31 PM,5.8875,0.8875,1,500.0,88.75,True,0DTE (same-day expiry)
Friday,2025-10-17,P,ORCL251017P00300000,300.0,REAL,2:55–3:00 PM,10.28,3:26–3:31 PM,9.396,-0.884,1,1028.0,-88.4,False,0DTE (same-day expiry)
Friday,2025-10-24,P,ORCL251024P00285000,285.0,REAL,2:55–3:00 PM,0.902,3:26–3:31 PM,0.665,-0.237,2,180.4,-47.4,False,0DTE (same-day expiry)
Friday,2025-10-31,P,ORCL251031P00260000,260.0,REAL,2:55–3:00 PM,0.538,3:26–3:31 PM,0.09,-0.448,2,107.6,-89.6,False,0DTE (same-day expiry)
Friday,2025-11-07,P,ORCL251107P00240000,240.0,REAL,2:55–3:00 PM,1.954,3:26–3:31 PM,2.684,0.73,1,195.4,73.0,True,0DTE (same-day expiry)
Friday,2025-11-14,P,ORCL251114P00212500,212.5,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-11-21,P,ORCL251121P00205000,205.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-11-28,P,ORCL251128P00200000,200.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2025-12-05,P,ORCL251205P00220000,220.0,REAL,2:55–3:00 PM,3.855,3:26–3:31 PM,3.25,-0.605,1,385.5,-60.5,False,0DTE (same-day expiry)
Friday,2025-12-12,P,ORCL251212P00195000,195.0,REAL,2:55–3:00 PM,5.14,3:26–3:31 PM,5.315,0.175,1,514.0,17.5,True,0DTE (same-day expiry)
Friday,2025-12-19,P,ORCL251219P00190000,190.0,REAL,2:55–3:00 PM,0.052,3:26–3:31 PM,0.018,-0.034,20,104.0,-68.0,False,0DTE (same-day expiry)
Friday,2025-12-26,P,ORCL251226P00200000,200.0,REAL,2:55–3:00 PM,2.44,3:26–3:31 PM,1.79,-0.65,1,244.0,-65.0,False,0DTE (same-day expiry)
Friday,2026-01-02,P,ORCL260102P00200000,200.0,REAL,2:55–3:00 PM,4.575,3:26–3:31 PM,4.11,-0.465,1,457.5,-46.5,False,0DTE (same-day expiry)
Friday,2026-01-09,P,ORCL260109P00190000,190.0,REAL,2:55–3:00 PM,0.02,3:26–3:31 PM,0.02,0.0,51,102.0,0.0,True,0DTE (same-day expiry)
Friday,2026-01-16,P,ORCL260116P00190000,190.0,REAL,2:55–3:00 PM,0.075,3:26–3:31 PM,0.075,0.0,14,105.0,0.0,True,0DTE (same-day expiry)
Friday,2026-01-23,P,ORCL260123P00175000,175.0,REAL,2:55–3:00 PM,0.1,3:26–3:31 PM,0.035,-0.065,11,110.0,-71.5,False,0DTE (same-day expiry)
Friday,2026-01-30,P,ORCL260130P00170000,170.0,REAL,2:55–3:00 PM,4.985,3:26–3:31 PM,6.5433,1.5583,1,498.5,155.83,True,0DTE (same-day expiry)
Friday,2026-02-06,P,ORCL260206P00140000,140.0,REAL,2:55–3:00 PM,0.226,3:26–3:31 PM,0.0633,-0.1627,5,113.0,-81.33,False,0DTE (same-day expiry)
Friday,2026-02-13,P,ORCL260213P00160000,160.0,REAL,2:55–3:00 PM,0.24,3:26–3:31 PM,0.6,0.36,5,120.0,180.0,True,0DTE (same-day expiry)
Friday,2026-02-20,P,ORCL260220P00150000,150.0,REAL,2:55–3:00 PM,2.25,3:26–3:31 PM,2.352,0.102,1,225.0,10.2,True,0DTE (same-day expiry)
Friday,2026-02-27,P,ORCL260227P00145000,145.0,REAL,2:55–3:00 PM,2.71,3:26–3:31 PM,1.7567,-0.9533,1,271.0,-95.33,False,0DTE (same-day expiry)
Friday,2026-03-06,P,ORCL260306P00155000,155.0,REAL,2:55–3:00 PM,0.01,3:26–3:31 PM,2.584,2.574,101,101.0,25997.4,True,0DTE (same-day expiry)
Friday,2026-03-13,P,ORCL260313P00160000,160.0,REAL,2:55–3:00 PM,4.7267,3:26–3:31 PM,5.654,0.9273,1,472.67,92.73,True,0DTE (same-day expiry)
Friday,2026-03-20,P,ORCL260320P00150000,150.0,REAL,2:55–3:00 PM,1.214,3:26–3:31 PM,1.32,0.106,1,121.4,10.6,True,0DTE (same-day expiry)
Friday,2026-03-27,P,ORCL260327P00140000,140.0,REAL,2:55–3:00 PM,0.5475,3:26–3:31 PM,0.536,-0.0115,2,109.5,-2.3,False,0DTE (same-day expiry)
Friday,2026-04-03,P,,0.0,MISS,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,missing data (entry-day market holiday)
Friday,2026-04-10,P,ORCL260410P00135000,135.0,REAL,2:55–3:00 PM,0.03,3:26–3:31 PM,0.0267,-0.0033,34,102.0,-11.33,False,0DTE (same-day expiry)
Friday,2026-04-17,P,ORCL260417P00185000,185.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2026-04-24,P,ORCL260424P00180000,180.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2026-05-01,P,ORCL260501P00165000,165.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2026-05-08,P,ORCL260508P00195000,195.0,REAL,2:55–3:00 PM,0.635,3:26–3:31 PM,0.328,-0.307,2,127.0,-61.4,False,0DTE (same-day expiry)
Friday,2026-05-15,P,ORCL260515P00190000,190.0,REAL,2:55–3:00 PM,0.04,3:26–3:31 PM,0.01,-0.03,26,104.0,-78.0,False,0DTE (same-day expiry)
Friday,2026-05-22,P,ORCL260522P00190000,190.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2026-05-29,P,ORCL260529P00207500,207.5,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2026-06-05,P,ORCL260605P00230000,230.0,REAL,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,no usable price in entry/exit frame
Friday,2026-06-12,P,ORCL260612P00185000,185.0,REAL,2:55–3:00 PM,3.8,3:26–3:31 PM,2.132,-1.668,1,380.0,-166.8,False,0DTE (same-day expiry)
Friday,2026-06-19,P,,0.0,MISS,2:55–3:00 PM,,3:26–3:31 PM,,,,,,,missing data (entry-day market holiday)
